189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 102 ms, execution time: 89 ms, waiting time: 1 ms, processed by Server Zone:4)
63 getNumberofCountries 10 109705  Zone:5 (turnaround time: 371 ms, execution time: 93 ms, waiting time: 277 ms, processed by Server Zone:5)
75 getNumberofCountries 26 31937  Zone:1 (turnaround time: 147 ms, execution time: 80 ms, waiting time: 67 ms, processed by Server Zone:1)
45 getNumberofCountries 19 100396  Zone:2 (turnaround time: 509 ms, execution time: 89 ms, waiting time: 418 ms, processed by Server Zone:2)
74 getNumberofCountries 30 28395  Zone:5 (turnaround time: 414 ms, execution time: 90 ms, waiting time: 323 ms, processed by Server Zone:5)
51 getNumberofCountries 17 84608  Zone:3 (turnaround time: 91 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:3)
64 getNumberofCountries 19 56735  Zone:1 (turnaround time: 124 ms, execution time: 93 ms, waiting time: 31 ms, processed by Server Zone:1)
64 getNumberofCountries 24 46552  Zone:2 (turnaround time: 463 ms, execution time: 92 ms, waiting time: 370 ms, processed by Server Zone:2)
185 getNumberofCountries 2 16629  Zone:5 (turnaround time: 340 ms, execution time: 91 ms, waiting time: 248 ms, processed by Server Zone:5)
62 getNumberofCountries 17 69231  Zone:4 (turnaround time: 92 ms, execution time: 90 ms, waiting time: 0 ms, processed by Server Zone:4)
51 getNumberofCountries 17 84608  Zone:3 (turnaround time: 149 ms, execution time: 80 ms, waiting time: 68 ms, processed by Server Zone:3)
48 getNumberofCountries 23 70658  Zone:1 (turnaround time: 148 ms, execution time: 93 ms, waiting time: 55 ms, processed by Server Zone:1)
64 getNumberofCountries 24 46552  Zone:2 (turnaround time: 522 ms, execution time: 82 ms, waiting time: 440 ms, processed by Server Zone:2)
58 getNumberofCountries 26 44798  Zone:5 (turnaround time: 361 ms, execution time: 90 ms, waiting time: 270 ms, processed by Server Zone:5)
49 getNumberofCountries 17 97258  Zone:4 (turnaround time: 138 ms, execution time: 90 ms, waiting time: 45 ms, processed by Server Zone:4)
67 getNumberofCountries 10 102167  Zone:3 (turnaround time: 171 ms, execution time: 92 ms, waiting time: 78 ms, processed by Server Zone:3)
64 getNumberofCountries 24 46552  Zone:2 (turnaround time: 580 ms, execution time: 82 ms, waiting time: 497 ms, processed by Server Zone:2)
63 getNumberofCountries 12 93189  Zone:1 (turnaround time: 94 ms, execution time: 93 ms, waiting time: 0 ms, processed by Server Zone:1)
49 getNumberofCountries 17 97258  Zone:4 (turnaround time: 194 ms, execution time: 81 ms, waiting time: 113 ms, processed by Server Zone:4)
66 getNumberofCountries 13 85083  Zone:5 (turnaround time: 92 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:5)
64 getNumberofCountries 24 46552  Zone:2 (turnaround time: 636 ms, execution time: 80 ms, waiting time: 555 ms, processed by Server Zone:2)
125 getNumberofCountries 5 67749  Zone:1 (turnaround time: 160 ms, execution time: 90 ms, waiting time: 68 ms, processed by Server Zone:1)
49 getNumberofCountries 17 97258  Zone:4 (turnaround time: 253 ms, execution time: 81 ms, waiting time: 171 ms, processed by Server Zone:4)
53 getNumberofCountries 28 50419  Zone:3 (turnaround time: 93 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:3)
71 getNumberofCountries 29 31692  Zone:2 (turnaround time: 570 ms, execution time: 97 ms, waiting time: 471 ms, processed by Server Zone:2)
170 getNumberofCountries 2 28523  Zone:1 (turnaround time: 209 ms, execution time: 97 ms, waiting time: 111 ms, processed by Server Zone:1)
49 getNumberofCountries 17 97258  Zone:4 (turnaround time: 308 ms, execution time: 80 ms, waiting time: 227 ms, processed by Server Zone:4)
93 getNumberofCountries 7 93023  Zone:3 (turnaround time: 91 ms, execution time: 89 ms, waiting time: 0 ms, processed by Server Zone:3)
71 getNumberofCountries 29 31692  Zone:2 (turnaround time: 629 ms, execution time: 83 ms, waiting time: 546 ms, processed by Server Zone:2)
97 getNumberofCountries 6 94957  Zone:5 (turnaround time: 93 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:5)
170 getNumberofCountries 2 28523  Zone:1 (turnaround time: 268 ms, execution time: 82 ms, waiting time: 185 ms, processed by Server Zone:1)
77 getNumberofCountries 29 26824  Zone:4 (turnaround time: 236 ms, execution time: 93 ms, waiting time: 142 ms, processed by Server Zone:4)
71 getNumberofCountries 29 31692  Zone:2 (turnaround time: 687 ms, execution time: 81 ms, waiting time: 606 ms, processed by Server Zone:2)
97 getNumberofCountries 6 94957  Zone:5 (turnaround time: 156 ms, execution time: 81 ms, waiting time: 74 ms, processed by Server Zone:5)
77 getNumberofCountries 29 26824  Zone:4 (turnaround time: 295 ms, execution time: 81 ms, waiting time: 214 ms, processed by Server Zone:4)
191 getNumberofCountries 1 32102  Zone:2 (turnaround time: 222 ms, execution time: 89 ms, waiting time: 132 ms, processed by Server Zone:2)
56 getNumberofCountries 15 87267  Zone:5 (turnaround time: 201 ms, execution time: 88 ms, waiting time: 111 ms, processed by Server Zone:5)
77 getNumberofCountries 29 26824  Zone:4 (turnaround time: 353 ms, execution time: 81 ms, waiting time: 272 ms, processed by Server Zone:4)
130 getNumberofCountries 11 25507  Zone:1 (turnaround time: 91 ms, execution time: 90 ms, waiting time: 0 ms, processed by Server Zone:1)
77 getNumberofCountries 12 74690  Zone:2 (turnaround time: 148 ms, execution time: 88 ms, waiting time: 58 ms, processed by Server Zone:2)
140 getNumberofCountries 3 69697  Zone:5 (turnaround time: 267 ms, execution time: 90 ms, waiting time: 176 ms, processed by Server Zone:5)
77 getNumberofCountries 13 69950  Zone:4 (turnaround time: 260 ms, execution time: 88 ms, waiting time: 172 ms, processed by Server Zone:4)
134 getNumberofCountries 3 78358  Zone:1 (turnaround time: 134 ms, execution time: 88 ms, waiting time: 46 ms, processed by Server Zone:1)
131 getNumberofCountries 5 53460  Zone:2 (turnaround time: 122 ms, execution time: 88 ms, waiting time: 34 ms, processed by Server Zone:2)
68 getNumberofCountries 17 62484  Zone:5 (turnaround time: 191 ms, execution time: 86 ms, waiting time: 104 ms, processed by Server Zone:5)
77 getNumberofCountries 13 69950  Zone:4 (turnaround time: 317 ms, execution time: 81 ms, waiting time: 235 ms, processed by Server Zone:4)
134 getNumberofCountries 3 78358  Zone:1 (turnaround time: 193 ms, execution time: 81 ms, waiting time: 112 ms, processed by Server Zone:1)
45 getNumberofCountries 25 69548  Zone:2 (turnaround time: 188 ms, execution time: 89 ms, waiting time: 99 ms, processed by Server Zone:2)
77 getNumberofCountries 13 69950  Zone:4 (turnaround time: 373 ms, execution time: 80 ms, waiting time: 292 ms, processed by Server Zone:4)
93 getNumberofCountries 7 90669  Zone:1 (turnaround time: 175 ms, execution time: 93 ms, waiting time: 81 ms, processed by Server Zone:1)
45 getNumberofCountries 25 69548  Zone:2 (turnaround time: 261 ms, execution time: 94 ms, waiting time: 167 ms, processed by Server Zone:2)
77 getNumberofCountries 13 69950  Zone:4 (turnaround time: 442 ms, execution time: 92 ms, waiting time: 349 ms, processed by Server Zone:4)
94 getNumberofCountries 21 25459  Zone:3 (turnaround time: 96 ms, execution time: 94 ms, waiting time: 0 ms, processed by Server Zone:3)
61 getNumberofCountries 19 62941  Zone:1 (turnaround time: 243 ms, execution time: 91 ms, waiting time: 152 ms, processed by Server Zone:1)
45 getNumberofCountries 25 69548  Zone:2 (turnaround time: 319 ms, execution time: 81 ms, waiting time: 238 ms, processed by Server Zone:2)
94 getNumberofCountries 21 25459  Zone:3 (turnaround time: 153 ms, execution time: 82 ms, waiting time: 70 ms, processed by Server Zone:3)
156 getNumberofCountries 2 66318  Zone:5 (turnaround time: 92 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:5)
134 getNumberofCountries 12 18581  Zone:4 (turnaround time: 92 ms, execution time: 90 ms, waiting time: 1 ms, processed by Server Zone:4)
61 getNumberofCountries 19 62941  Zone:1 (turnaround time: 301 ms, execution time: 81 ms, waiting time: 220 ms, processed by Server Zone:1)
94 getNumberofCountries 21 25459  Zone:3 (turnaround time: 212 ms, execution time: 82 ms, waiting time: 129 ms, processed by Server Zone:3)
123 getNumberofCountries 21 13776  Zone:1 (turnaround time: 370 ms, execution time: 91 ms, waiting time: 279 ms, processed by Server Zone:1)
94 getNumberofCountries 21 25459  Zone:3 (turnaround time: 254 ms, execution time: 81 ms, waiting time: 173 ms, processed by Server Zone:3)
169 getNumberofCountries 3 21277  Zone:4 (turnaround time: 93 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:4)
72 getNumberofCountries 21 45076  Zone:1 (turnaround time: 438 ms, execution time: 89 ms, waiting time: 348 ms, processed by Server Zone:1)
53 getNumberofCountries 24 59671  Zone:2 (turnaround time: 93 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:2)
50 getNumberofCountries 20 76679  Zone:3 (turnaround time: 227 ms, execution time: 90 ms, waiting time: 136 ms, processed by Server Zone:3)
34 getNumberofCountries 28 99765  Zone:1 (turnaround time: 507 ms, execution time: 92 ms, waiting time: 414 ms, processed by Server Zone:1)
53 getNumberofCountries 24 59671  Zone:2 (turnaround time: 149 ms, execution time: 80 ms, waiting time: 69 ms, processed by Server Zone:2)
177 getNumberofCountries 1 66759  Zone:3 (turnaround time: 93 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:3)
110 getNumberofCountries 6 72883  Zone:1 (turnaround time: 440 ms, execution time: 91 ms, waiting time: 347 ms, processed by Server Zone:1)
104 getNumberofCountries 12 42776  Zone:2 (turnaround time: 218 ms, execution time: 91 ms, waiting time: 126 ms, processed by Server Zone:2)
177 getNumberofCountries 1 66759  Zone:3 (turnaround time: 151 ms, execution time: 81 ms, waiting time: 70 ms, processed by Server Zone:3)
130 getNumberofCountries 8 32392  Zone:5 (turnaround time: 93 ms, execution time: 93 ms, waiting time: 0 ms, processed by Server Zone:5)
79 getNumberofCountries 29 23666  Zone:1 (turnaround time: 509 ms, execution time: 93 ms, waiting time: 416 ms, processed by Server Zone:1)
177 getNumberofCountries 1 66759  Zone:3 (turnaround time: 210 ms, execution time: 81 ms, waiting time: 128 ms, processed by Server Zone:3)
56 getNumberofCountries 28 48257  Zone:5 (turnaround time: 161 ms, execution time: 91 ms, waiting time: 69 ms, processed by Server Zone:5)
79 getNumberofCountries 29 23666  Zone:1 (turnaround time: 567 ms, execution time: 80 ms, waiting time: 487 ms, processed by Server Zone:1)
96 getNumberofCountries 8 67478  Zone:2 (turnaround time: 90 ms, execution time: 89 ms, waiting time: 0 ms, processed by Server Zone:2)
177 getNumberofCountries 1 66759  Zone:3 (turnaround time: 268 ms, execution time: 81 ms, waiting time: 187 ms, processed by Server Zone:3)
96 getNumberofCountries 8 67478  Zone:2 (turnaround time: 147 ms, execution time: 81 ms, waiting time: 65 ms, processed by Server Zone:2)
127 getNumberofCountries 22 10403  Zone:1 (turnaround time: 614 ms, execution time: 92 ms, waiting time: 520 ms, processed by Server Zone:1)
64 getNumberofCountries 17 66427  Zone:3 (turnaround time: 335 ms, execution time: 92 ms, waiting time: 242 ms, processed by Server Zone:3)
96 getNumberofCountries 8 67478  Zone:2 (turnaround time: 206 ms, execution time: 80 ms, waiting time: 125 ms, processed by Server Zone:2)
127 getNumberofCountries 22 10403  Zone:1 (turnaround time: 672 ms, execution time: 81 ms, waiting time: 590 ms, processed by Server Zone:1)
82 getNumberofCountries 25 26757  Zone:3 (turnaround time: 309 ms, execution time: 92 ms, waiting time: 216 ms, processed by Server Zone:3)
127 getNumberofCountries 22 10403  Zone:1 (turnaround time: 729 ms, execution time: 81 ms, waiting time: 648 ms, processed by Server Zone:1)
45 getNumberofCountries 21 84776  Zone:2 (turnaround time: 248 ms, execution time: 90 ms, waiting time: 157 ms, processed by Server Zone:2)
88 getNumberofCountries 9 77736  Zone:3 (turnaround time: 309 ms, execution time: 92 ms, waiting time: 217 ms, processed by Server Zone:3)
45 getNumberofCountries 21 84776  Zone:2 (turnaround time: 305 ms, execution time: 82 ms, waiting time: 222 ms, processed by Server Zone:2)
157 getNumberofCountries 2 62181  Zone:1 (turnaround time: 706 ms, execution time: 92 ms, waiting time: 613 ms, processed by Server Zone:1)
92 getNumberofCountries 28 18051  Zone:5 (turnaround time: 93 ms, execution time: 93 ms, waiting time: 0 ms, processed by Server Zone:5)
71 getNumberofCountries 10 91273  Zone:3 (turnaround time: 328 ms, execution time: 92 ms, waiting time: 236 ms, processed by Server Zone:3)
84 getNumberofCountries 12 63918  Zone:2 (turnaround time: 349 ms, execution time: 92 ms, waiting time: 257 ms, processed by Server Zone:2)
108 getNumberofCountries 24 16164  Zone:1 (turnaround time: 777 ms, execution time: 93 ms, waiting time: 682 ms, processed by Server Zone:1)
155 getNumberofCountries 4 27161  Zone:5 (turnaround time: 124 ms, execution time: 100 ms, waiting time: 23 ms, processed by Server Zone:5)
79 getNumberofCountries 15 55535  Zone:2 (turnaround time: 416 ms, execution time: 89 ms, waiting time: 325 ms, processed by Server Zone:2)
55 getNumberofCountries 13 105173  Zone:1 (turnaround time: 681 ms, execution time: 91 ms, waiting time: 587 ms, processed by Server Zone:1)
105 getNumberofCountries 5 95636  Zone:5 (turnaround time: 98 ms, execution time: 91 ms, waiting time: 7 ms, processed by Server Zone:5)
55 getNumberofCountries 13 105173  Zone:1 (turnaround time: 739 ms, execution time: 82 ms, waiting time: 656 ms, processed by Server Zone:1)
170 getNumberofCountries 1 102159  Zone:2 (turnaround time: 389 ms, execution time: 91 ms, waiting time: 296 ms, processed by Server Zone:2)
47 getNumberofCountries 19 91101  Zone:4 (turnaround time: 93 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:4)
105 getNumberofCountries 5 95636  Zone:5 (turnaround time: 158 ms, execution time: 81 ms, waiting time: 75 ms, processed by Server Zone:5)
35 getNumberofCountries 29 92035  Zone:2 (turnaround time: 410 ms, execution time: 91 ms, waiting time: 318 ms, processed by Server Zone:2)
66 getNumberofCountries 14 76065  Zone:1 (turnaround time: 575 ms, execution time: 94 ms, waiting time: 480 ms, processed by Server Zone:1)
130 getNumberofCountries 5 54718  Zone:3 (turnaround time: 94 ms, execution time: 93 ms, waiting time: 0 ms, processed by Server Zone:3)
66 getNumberofCountries 14 76065  Zone:1 (turnaround time: 632 ms, execution time: 81 ms, waiting time: 550 ms, processed by Server Zone:1)
35 getNumberofCountries 29 92035  Zone:2 (turnaround time: 469 ms, execution time: 82 ms, waiting time: 387 ms, processed by Server Zone:2)
49 getNumberofCountries 17 97638  Zone:4 (turnaround time: 99 ms, execution time: 97 ms, waiting time: 0 ms, processed by Server Zone:4)
66 getNumberofCountries 14 76065  Zone:1 (turnaround time: 690 ms, execution time: 82 ms, waiting time: 607 ms, processed by Server Zone:1)
48 getNumberofCountries 18 87280  Zone:2 (turnaround time: 451 ms, execution time: 94 ms, waiting time: 356 ms, processed by Server Zone:2)
131 getNumberofCountries 4 68896  Zone:5 (turnaround time: 97 ms, execution time: 95 ms, waiting time: 0 ms, processed by Server Zone:5)
145 getNumberofCountries 4 40485  Zone:4 (turnaround time: 170 ms, execution time: 94 ms, waiting time: 74 ms, processed by Server Zone:4)
66 getNumberofCountries 14 76065  Zone:1 (turnaround time: 749 ms, execution time: 82 ms, waiting time: 666 ms, processed by Server Zone:1)
41 getNumberofCountries 29 75675  Zone:2 (turnaround time: 477 ms, execution time: 98 ms, waiting time: 379 ms, processed by Server Zone:2)
145 getNumberofCountries 4 40485  Zone:4 (turnaround time: 226 ms, execution time: 81 ms, waiting time: 144 ms, processed by Server Zone:4)
131 getNumberofCountries 4 68896  Zone:5 (turnaround time: 156 ms, execution time: 81 ms, waiting time: 74 ms, processed by Server Zone:5)
73 getNumberofCountries 30 29397  Zone:1 (turnaround time: 796 ms, execution time: 93 ms, waiting time: 702 ms, processed by Server Zone:1)
131 getNumberofCountries 4 68896  Zone:5 (turnaround time: 215 ms, execution time: 82 ms, waiting time: 133 ms, processed by Server Zone:5)
132 getNumberofCountries 3 84147  Zone:2 (turnaround time: 528 ms, execution time: 96 ms, waiting time: 431 ms, processed by Server Zone:2)
68 getNumberofCountries 17 62899  Zone:4 (turnaround time: 136 ms, execution time: 97 ms, waiting time: 38 ms, processed by Server Zone:4)
